Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2022-2023,João Gomes,MF,Wolves,eng Premier League,br BRA,21,11,7,653,7.3,0.00280561122244489,0.0,0.00280561122244489,0.00280561122244489,0.00280561122244489,0.0,0.0,33.932,0.0,0.0,0.0008016032064128256,0.0008016032064128256,0.0006012024048096192,0.0002004008016032064,-0.03,0.0010020040080160322,0.022044088176352707,0.011022044088176353,0.005410821643286574,50.0,0.00501002004008016,0.01002004008016032,20.7,0.0,0.08,0.1,0.8837675350701404,0.8436873747494991,0.03847695390781563,0.030260521042084168,0.0,61.376999999999995,0.14,0.6853707414829661,77.6,10.519038076152304,2.4108216432865732,0.3787575150300601,0.43687374749499003,86.8,0.25050100200400804,0.3326653306613227,75.2,0.03847695390781563,0.06593186372745491,58.3,0.013627254509018038,0.049498997995991986,0.0,0.0,0.05210420841683367,0.008216432865731463,0.022044088176352707,0.00280561122244489,0.0,0.0,0.0,0.03847695390781563,0.024649298597194388,0.0,0.00280561122244489,0.005410821643286574,0.005410821643286574,0.0,0.005410821643286574,0.00280561122244489,0.0,0.0,0.00280561122244489,0.0,0.0,198.103,88.822,95.80799999999999,95.80799999999999,6.986000000000001,157.185,56.5,81.836,20.459,1.23,27.445,75.349,0.0,1.122244488977956,0.3246492985971944,0.5811623246492986,0.22044088176352705,0.013627254509018038,0.05210420841683367,42.1,36.8,0.5070140280561123,2.531062124248497,0.019238476953907815,1.1422845691382766,0.016432865731462926,0.00280561122244489,47.903999999999996,33.932,0.6112224448897796,0.022044088176352707,116.267,109.28099999999999,0.0,0.0,0.0,0.0,403.192,47.903999999999996,27.445,63.6,Ball Winning Midfielder,49.9
2022-2023,Angel Gomes,MF,Lille,fr Ligue 1,eng ENG,21,36,34,"2,816",31.3,0.0009917355371900827,0.003140495867768595,0.004297520661157025,0.0004958677685950413,0.0036363636363636364,0.0004958677685950413,0.0004958677685950413,15.73,0.0,0.0,0.0024793388429752063,0.0019834710743801653,0.0016528925619834713,0.0018181818181818182,0.09,0.0036363636363636364,0.06066115702479339,0.02909090909090909,0.008925619834710744,30.9,0.00033057851239669424,0.0009917355371900827,23.2,0.0021487603305785125,0.07,-0.09,0.9338842975206612,0.8975206611570248,0.03371900826446281,0.018512396694214877,0.004297520661157025,35.089999999999996,0.13,0.8016528925619835,85.9,13.892561983471074,3.671074380165289,0.3603305785123967,0.39669421487603307,90.8,0.3256198347107438,0.3603305785123967,90.5,0.08396694214876033,0.13090909090909092,64.1,0.018016528925619835,0.08396694214876033,0.02,0.0009917355371900827,0.08760330578512396,0.012727272727272728,0.025950413223140498,0.013719008264462809,0.005785123966942148,0.005289256198347108,0.0,0.04694214876033058,0.03272727272727273,0.0047933884297520655,0.0036363636363636364,0.0009917355371900827,0.004297520661157025,0.0004958677685950413,0.007933884297520661,0.00628099173553719,0.0004958677685950413,0.0004958677685950413,0.0,0.0004958677685950413,0.0,79.25500000000001,36.905,22.990000000000002,40.535000000000004,15.73,94.985,36.7,42.349999999999994,3.63,0.64,25.41,21.174999999999997,1.815,1.0644628099173554,0.16694214876033056,0.6264462809917355,0.27768595041322314,0.025950413223140498,0.029586776859504133,53.6,28.6,0.9008264462809917,4.327272727272727,0.02066115702479339,1.8446280991735535,0.030082644628099175,0.005289256198347108,79.25500000000001,50.214999999999996,0.8694214876033058,0.06066115702479339,104.66499999999999,94.985,0.0,3.63,0.0,0.0,268.62,15.73,58.08,21.1,Inverted Winger,60.5
2022-2023,André Gomes,MF,Lille,fr Ligue 1,pt POR,29,26,18,"1,629",18.1,0.002809917355371901,0.0018181818181818182,0.004628099173553719,0.002809917355371901,0.004628099173553719,0.0,0.0,19.965,0.0,0.0,0.0009917355371900827,0.0009917355371900827,0.0011570247933884298,0.0014876033057851239,0.04,0.0021487603305785125,0.030082644628099175,0.016363636363636365,0.004628099173553719,27.8,0.002809917355371901,0.009917355371900825,21.2,0.0,0.06,0.1,1.2181818181818183,1.1917355371900826,0.022809917355371898,0.016363636363636365,0.002809917355371901,73.81,0.22,1.0760330578512396,88.4,0.023140495867768594,5.409917355371901,0.49917355371900823,0.543801652892562,91.8,0.44462809917355367,0.47107438016528924,94.6,0.10049586776859504,0.14429752066115703,69.6,0.012727272727272728,0.13239669421487604,0.016363636363636365,0.0009917355371900827,0.14611570247933883,0.011900826446280991,0.010082644628099173,0.0018181818181818182,0.0,0.0018181818181818182,0.0,0.03652892561983471,0.032892561983471076,0.0009917355371900827,0.0009917355371900827,0.0018181818181818182,0.0,0.0,0.004628099173553719,0.0036363636363636364,0.0,0.0,0.0009917355371900827,0.0,0.0,145.2,90.75,39.93,56.87,26.62,173.63500000000002,36.5,66.55000000000001,16.94,0.83,30.25,53.24,3.63,1.3884297520661157,0.23801652892561984,0.9223140495867768,0.2462809917355372,0.015537190082644627,0.038347107438016524,69.0,23.8,1.1454545454545455,5.4280991735537185,0.023801652892561982,2.0925619834710742,0.03190082644628099,0.0036363636363636364,100.42999999999999,87.11999999999999,1.071074380165289,0.030082644628099175,163.95499999999998,56.87,3.63,0.0,0.0,0.0,474.92499999999995,59.894999999999996,39.93,60.0,Defensive Midfielder,60.5
2022-2023,Aleksandr Golovin,"MF,FW",Monaco,fr Ligue 1,ru RUS,26,34,29,"2,464",27.4,0.006016597510373443,0.0053941908713692945,0.01141078838174274,0.006016597510373443,0.01141078838174274,0.0,0.0,8.676,0.0,0.0,0.003941908713692946,0.003941908713692946,0.004356846473029045,0.004149377593360996,0.04,0.00850622406639004,0.15892116182572613,0.03713692946058091,0.01887966804979253,51.0,0.0033195020746887966,0.006639004149377593,19.0,0.0014522821576763486,0.11,0.1,0.8319502074688796,0.7489626556016598,0.07800829875518671,0.01970954356846473,0.006016597510373443,61.696000000000005,0.26,0.58298755186722,70.0,9.715767634854771,3.2136929460580914,0.2904564315352697,0.3672199170124481,79.3,0.19377593360995848,0.2614107883817427,74.0,0.06970954356846472,0.13713692946058093,50.8,0.0446058091286307,0.056016597510373446,0.041701244813278,0.004564315352697095,0.1,0.006016597510373443,0.09336099585062241,0.0454356846473029,0.01742738589211618,0.023443983402489623,0.0008298755186721991,0.091701244813278,0.059751037344398336,0.01825726141078838,0.006016597510373443,0.0022821576763485474,0.003734439834024896,0.0014522821576763486,0.010580912863070538,0.007468879668049792,0.0008298755186721991,0.0022821576763485474,0.0,0.0,0.0,108.932,63.142,33.258,56.394,19.28,126.766,38.9,49.164,1.9280000000000002,0.99,65.07000000000001,17.352,0.0,1.0456431535269708,0.13941908713692944,0.433609958506224,0.5,0.06431535269709543,0.03713692946058091,55.1,28.6,0.7448132780082987,5.076763485477178,0.06742738589211618,2.4771784232365146,0.0462655601659751,0.021161825726141077,84.35000000000001,56.394,0.6721991701244813,0.15892116182572613,63.142,40.488,10.604000000000001,0.0,0.0,0.0,283.416,31.812000000000005,47.718,40.0,,48.2
2022-2023,Pierluigi Gollini,GK,Napoli,it Serie A,it ITA,27,4,4,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440129449838188,0.49838187702265374,0.14563106796116507,0.02022653721682848,0.0,0.0,0.0,0.5501618122977346,85.5,13.775080906148867,9.555016181229774,0.12540453074433658,0.12540453074433658,100.0,0.25080906148867316,0.255663430420712,98.4,0.17475728155339806,0.2637540453074434,66.2,0.0,0.004045307443365696,0.0,0.0,0.0,0.004045307443365696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,0.6715210355987056,0.6715210355987056,0.0,0.0,0.0,0.0,0.0,0.0,0.4498381877022654,2.092233009708738,0.0,1.3640776699029127,0.0,0.0,0.0,0.0,0.3883495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,0.0,0.0,0.0,Sweeper Keeper,61.8
2022-2023,Pierluigi Gollini,GK,Fiorentina,it Serie A,it ITA,27,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486631016042781,0.6595365418894831,0.08912655971479501,0.023707664884135473,0.0,0.0,0.0,0.5704099821746881,76.2,15.579322638146166,10.540106951871657,0.10695187165775401,0.10695187165775401,100.0,0.24955436720142601,0.24955436720142601,100.0,0.21390374331550802,0.39215686274509803,54.5,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.513,0.0,18.513,0.0,0.0,18.513,100.0,0.0,0.0,0.0,0.0,37.587,0.0,0.7789661319073085,0.7789661319073085,0.0,0.0,0.0,0.0,0.0,0.0,0.6185383244206774,2.513368983957219,0.0,1.2887700534759357,0.0,0.0,0.0,0.0,0.5401069518716578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.587,0.0,0.0,0.0,Sweeper Keeper,56.1
2022-2023,Ben Godfrey,DF,Everton,eng Premier League,eng ENG,24,13,10,802,8.9,0.0,0.0025700934579439253,0.0025700934579439253,0.0,0.0025700934579439253,0.0,0.0,9.415999999999999,0.0,0.0,0.003037383177570094,0.003037383177570094,0.00046728971962616824,0.00023364485981308412,0.09,0.003738317757009346,0.018457943925233648,0.015654205607476636,0.0,0.0,0.0,0.0,13.1,0.0,0.21,-0.13,0.7383177570093459,0.6098130841121496,0.12593457943925235,0.0025700934579439253,0.0,43.227999999999994,0.11,0.4766355140186916,64.8,8.05140186915888,3.2873831775700935,0.23598130841121495,0.29205607476635514,81.1,0.19158878504672897,0.29205607476635514,65.8,0.042056074766355145,0.10771028037383179,39.0,0.007943925233644861,0.06308411214953272,0.0025700934579439253,0.0025700934579439253,0.049766355140186916,0.0,0.018457943925233648,0.0,0.0,0.0,0.0,0.010514018691588786,0.010514018691588786,0.0,0.0,0.0,0.0,0.0,0.0051401869158878505,0.0051401869158878505,0.0,0.0,0.0,0.0,0.0,96.3,53.071999999999996,62.48799999999999,23.968,9.415999999999999,139.528,37.9,57.78,28.676,0.67,38.519999999999996,158.78799999999998,4.707999999999999,1.0257009345794392,0.4182242990654206,0.4602803738317757,0.16542056074766356,0.021028037383177572,0.021028037383177572,37.5,37.5,0.4252336448598131,2.179906542056075,0.023598130841121497,1.1191588785046729,0.021028037383177572,0.0,57.78,14.552,0.39929906542056076,0.018457943925233648,47.936,23.968,4.707999999999999,0.0,0.0,0.0,168.204,72.332,81.74799999999999,46.9,Ball Winning Midfielder,42.8
2022-2023,Wilfried Gnonto,"FW,MF",Leeds United,eng Premier League,it ITA,18,24,14,"1,354",15.0,0.0027659574468085106,0.00574468085106383,0.00851063829787234,0.0027659574468085106,0.00851063829787234,0.0,0.0,22.09,0.0,0.0,0.002553191489361702,0.002553191489361702,0.0031914893617021275,0.0031914893617021275,0.12,0.00574468085106383,0.19297872340425531,0.03127659574468085,0.011276595744680852,36.4,0.0019148936170212765,0.005319148936170213,17.4,0.0,0.08,0.01,0.725531914893617,0.6829787234042554,0.03680851063829787,0.0014893617021276596,0.00574468085106383,109.51,0.27,0.5255319148936171,72.3,6.840425531914893,1.751063829787234,0.32553191489361705,0.3829787234042553,85.2,0.1474468085106383,0.19425531914893618,75.9,0.01702127659574468,0.03404255319148936,50.0,0.03127659574468085,0.01702127659574468,0.02702127659574468,0.007021276595744681,0.049574468085106384,0.0,0.05957446808510638,0.014255319148936171,0.0027659574468085106,0.0014893617021276596,0.0,0.07085106382978723,0.0425531914893617,0.00425531914893617,0.00574468085106383,0.00574468085106383,0.011276595744680852,0.0014893617021276596,0.01,0.00851063829787234,0.0014893617021276596,0.0,0.0,0.0,0.0,84.60000000000001,53.10999999999999,22.09,47.0,15.510000000000002,94.0,33.3,75.2,3.2900000000000005,1.53,15.510000000000002,22.09,0.0,1.0191489361702126,0.1346808510638298,0.35106382978723405,0.5574468085106383,0.06106382978723404,0.10914893617021276,27.3,55.8,0.6872340425531914,4.759574468085106,0.09361702127659575,2.431914893617021,0.0525531914893617,0.02404255319148936,94.0,59.69,0.7212765957446808,0.19297872340425531,87.89,122.2,9.4,0.0,0.0,0.0,257.09,24.91,56.4,30.8,Inverted Winger,47.0
2022-2023,Serge Gnabry,"FW,MF",Bayern Munich,de Bundesliga,de GER,27,34,22,"1,941",21.6,0.010124610591900311,0.0035825545171339563,0.013707165109034268,0.009345794392523364,0.01292834890965732,0.000778816199376947,0.000778816199376947,0.0,0.0,0.0,0.00809968847352025,0.007476635514018691,0.003894080996884735,0.003426791277258567,-0.01,0.011370716510903427,0.1557632398753894,0.05841121495327103,0.02881619937694704,49.4,0.0024922118380062306,0.0051401869158878505,15.5,0.000778816199376947,0.13,0.12,0.6292834890965732,0.5981308411214953,0.026635514018691585,0.0,0.002959501557632399,65.48400000000001,0.28,0.5,79.4,7.009345794392523,1.8130841121495327,0.31931464174454827,0.37227414330218067,85.9,0.1392523364485981,0.16510903426791276,84.3,0.026635514018691585,0.04906542056074766,54.4,0.02601246105919003,0.035358255451713394,0.023831775700934577,0.0035825545171339563,0.05919003115264797,0.000778816199376947,0.028193146417445483,0.006542056074766355,0.002959501557632399,0.0035825545171339563,0.0,0.06339563862928349,0.042523364485981305,0.0021806853582554517,0.0071651090342679125,0.0071651090342679125,0.0021806853582554517,0.0021806853582554517,0.010124610591900311,0.006542056074766355,0.0,0.0021806853582554517,0.0,0.0014018691588785046,0.0,104.004,68.052,32.742000000000004,41.730000000000004,29.532000000000004,127.75800000000001,39.5,71.26200000000001,3.2100000000000004,1.06,32.742000000000004,14.766000000000002,3.2100000000000004,0.8286604361370716,0.08940809968847352,0.3411214953271028,0.40809968847352024,0.10529595015576323,0.04610591900311526,43.8,46.9,0.5389408099688473,3.082554517133956,0.053426791277258565,1.4501557632398752,0.035981308411214954,0.029595015576323984,151.512,77.04,0.6339563862928349,0.1557632398753894,98.226,29.532000000000004,26.964,5.7780000000000005,5.7780000000000005,0.0,270.282,32.742000000000004,56.496,36.7,Inside Forward,64.2
2022-2023,Jamie Gittens,"FW,MF",Dortmund,de Bundesliga,eng ENG,17,15,4,533,5.9,0.008762886597938144,0.002920962199312715,0.01168384879725086,0.008762886597938144,0.01168384879725086,0.0,0.0,9.894000000000002,0.0,0.0,0.0070446735395189,0.0070446735395189,0.0020618556701030924,0.002920962199312715,0.05,0.009106529209621994,0.11065292096219931,0.06993127147766323,0.031958762886597936,45.8,0.002233676975945017,0.004639175257731959,17.6,0.0,0.1,0.1,0.4125429553264605,0.40206185567010305,0.008762886597938144,0.0,0.00584192439862543,9.894000000000002,0.17,0.302405498281787,73.2,3.5962199312714778,0.9553264604810996,0.20962199312714774,0.26288659793814434,80.0,0.05824742268041237,0.08161512027491409,71.4,0.00584192439862543,0.026288659793814433,22.2,0.00584192439862543,0.026288659793814433,0.014604810996563572,0.0,0.026288659793814433,0.002920962199312715,0.01752577319587629,0.0,0.0,0.0,0.0,0.061168384879725084,0.031958762886597936,0.0,0.014604810996563572,0.008762886597938144,0.00584192439862543,0.0,0.026288659793814433,0.020446735395189,0.0,0.002920962199312715,0.002920962199312715,0.0,0.0,79.15200000000002,39.57600000000001,19.788000000000004,49.47,9.894000000000002,69.258,28.6,9.894000000000002,0.0,0.17,9.894000000000002,19.788000000000004,0.0,0.7302405498281787,0.09312714776632301,0.23367697594501716,0.42783505154639173,0.10773195876288659,0.16013745704467353,36.4,50.9,0.520618556701031,4.1408934707903775,0.06993127147766323,2.079037800687285,0.03780068728522337,0.052405498281786936,217.086,49.47,0.5584192439862543,0.11065292096219931,89.046,203.70000000000002,0.0,0.0,0.0,0.0,226.98000000000002,89.046,98.358,47.4,,58.2
2022-2023,Olivier Giroud,FW,Milan,it Serie A,fr FRA,35,33,25,"2,139",23.8,0.009892086330935253,0.0037769784172661867,0.013669064748201438,0.0075539568345323735,0.011330935251798561,0.0023381294964028776,0.0023381294964028776,18.904000000000003,2.224,2.224,0.009532374100719424,0.007913669064748202,0.0030575539568345324,0.0014388489208633094,0.04,0.010971223021582733,0.11492805755395682,0.05827338129496403,0.021942446043165465,37.7,0.0023381294964028776,0.006115107913669065,12.7,0.0044964028776978415,0.14,-0.02,0.4226618705035971,0.39748201438848924,0.02410071942446043,0.0014388489208633094,0.0007194244604316547,30.580000000000002,0.04,0.26438848920863306,62.7,3.152877697841727,0.5773381294964028,0.1685251798561151,0.2517985611510791,67.0,0.06115107913669064,0.09298561151079136,65.9,0.006115107913669065,0.011330935251798561,53.3,0.01816546762589928,0.009892086330935253,0.005215827338129496,0.0,0.027158273381294964,0.0007194244604316547,0.0037769784172661867,0.0,0.0,0.0,0.0,0.03776978417266187,0.02949640287769784,0.0,0.0,0.006115107913669065,0.0023381294964028776,0.0,0.0044964028776978415,0.0023381294964028776,0.0,0.0,0.0023381294964028776,0.0,0.0,18.904000000000003,11.676,4.448,9.452000000000002,4.448,23.352,20.0,25.576,7.228000000000001,0.34,7.228000000000001,53.932,0.0,0.6061151079136691,0.04460431654676259,0.26258992805755393,0.30395683453237404,0.11942446043165467,0.010611510791366905,50.0,42.9,0.26438848920863306,0.7050359712230216,0.008992805755395683,0.2715827338129496,0.0075539568345323735,0.005215827338129496,147.34,37.252,0.4622302158273381,0.11492805755395682,88.96000000000001,56.156,37.252,0.0,0.0,0.0,112.312,235.74400000000003,147.34,61.6,Target Forward,55.6
2022-2023,Andrei Girotto,"DF,MF",Nantes,fr Ligue 1,br BRA,30,36,36,"3,149",35.0,0.00065359477124183,0.00065359477124183,0.00130718954248366,0.00065359477124183,0.00130718954248366,0.0,0.0,9.18,0.0,0.0,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.00065359477124183,-0.03,0.002178649237472767,0.004357298474945534,0.016775599128540306,0.0037037037037037043,22.2,0.0008714596949891068,0.0037037037037037043,17.2,0.00130718954248366,0.06,-0.02,1.0893246187363834,1.0588235294117647,0.026797385620915035,0.02483660130718954,0.00065359477124183,15.606,0.14,0.8997821350762527,82.6,18.265795206971678,5.980392156862745,0.2962962962962963,0.3355119825708061,88.3,0.4357298474945534,0.49455337690631807,88.1,0.1437908496732026,0.2178649237472767,65.8,0.008061002178649237,0.0803921568627451,0.0037037037037037043,0.00196078431372549,0.08714596949891068,0.010021786492374729,0.005664488017429194,0.0,0.0,0.0,0.0,0.01982570806100218,0.016775599128540306,0.00065359477124183,0.0,0.00196078431372549,0.0,0.00065359477124183,0.003050108932461874,0.00196078431372549,0.00065359477124183,0.0,0.00065359477124183,0.0,0.0,160.191,95.931,93.17699999999999,59.211,7.803,173.043,56.1,72.063,31.670999999999996,0.89,95.931,230.877,1.377,1.4074074074074072,0.610239651416122,0.7211328976034859,0.08148148148148149,0.019389978213507627,0.0063180827886710235,30.0,60.0,0.917211328976035,4.586056644880174,0.008714596949891068,2.2396514161220042,0.008061002178649237,0.0,14.229,7.803,0.8344226579520697,0.004357298474945534,70.68599999999999,44.522999999999996,1.377,0.0,2.754,0.0,213.894,102.357,55.08,65.0,Ball Winning Midfielder,45.9
2022-2023,Matthias Ginter,DF,Freiburg,de Bundesliga,de GER,28,34,34,"3,06",34.0,0.0024948024948024945,0.0006237006237006236,0.0031185031185031182,0.0024948024948024945,0.0031185031185031182,0.0,0.0,4.329,0.0,0.0,0.0012474012474012473,0.0012474012474012473,0.0006237006237006236,0.0008316008316008316,0.0,0.001871101871101871,0.006652806652806653,0.012889812889812889,0.006652806652806653,52.4,0.00395010395010395,0.007484407484407484,11.1,0.0,0.09,0.06,1.1642411642411643,1.1164241164241164,0.041580041580041575,0.035550935550935546,0.0012474012474012473,13.949,0.26,0.9584199584199584,82.3,19.706860706860706,7.582120582120582,0.2661122661122661,0.3097713097713098,86.2,0.553014553014553,0.6153846153846154,89.8,0.132016632016632,0.21413721413721415,61.7,0.0079002079002079,0.07463617463617463,0.007276507276507276,0.0006237006237006236,0.07463617463617463,0.007276507276507276,0.004989604989604989,0.0,0.0,0.0,0.0,0.01954261954261954,0.016424116424116425,0.0,0.0,0.0024948024948024945,0.0006237006237006236,0.0,0.0012474012474012473,0.0012474012474012473,0.0,0.0,0.0,0.0,0.0,60.606,28.378999999999998,40.885,16.835,2.886,56.757999999999996,65.0,56.757999999999996,34.150999999999996,0.47,49.543,216.45000000000002,4.329,1.3638253638253637,0.7047817047817048,0.607068607068607,0.05738045738045738,0.028066528066528068,0.0024948024948024945,50.0,50.0,0.7983367983367983,4.490644490644491,0.014137214137214138,2.586278586278586,0.007276507276507276,0.0,16.835,5.772,0.8627858627858628,0.006652806652806653,32.708000000000006,39.442,1.443,0.0,0.0,0.0,260.221,168.35,97.64299999999999,63.3,Ball Playing Defender,48.1
2022-2023,Gvidas Gineitis,MF,Torino,it Serie A,lt LTU,18,3,2,136,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778195488721804,0.012593984962406015,0.0,0.0,0.0,0.0,27.7,0.0,0.02,0.0,1.1278195488721805,1.0902255639097744,0.03759398496240601,0.012593984962406015,0.0,106.4,0.0,0.9398496240601504,83.3,15.889097744360901,3.283834586466165,0.45112781954887216,0.5394736842105263,83.7,0.3890977443609022,0.43796992481203006,88.6,0.07518796992481203,0.08778195488721804,85.7,0.0,0.07518796992481203,0.0,0.0,0.07518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.03759398496240601,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.4,35.644000000000005,0.0,70.75600000000001,35.644000000000005,70.75600000000001,50.0,0.0,0.0,0.0,0.0,35.644000000000005,0.0,1.2781954887218046,0.11278195488721804,0.9266917293233081,0.23872180451127817,0.03759398496240601,0.03759398496240601,33.3,66.7,0.7274436090225564,3.195488721804511,0.03759398496240601,1.7800751879699248,0.03759398496240601,0.012593984962406015,35.644000000000005,35.644000000000005,0.9398496240601504,0.08778195488721804,212.8,35.644000000000005,0.0,0.0,0.0,0.0,389.956,0.0,177.156,0.0,Ball Winning Midfielder,53.2
2022-2023,Álvaro Giménez,FW,Cádiz,es La Liga,es ESP,31,1,0,17,0.2,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,100.0,,,,,100.0,,,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,100.0,,,,,,,,,,,,,,,,,,,,0.0,Target Forward,
